event_id,info,args
88d4a5be,"The end of system-initiated feedback (Incorrect) event occurs when the game finishes delivering feedback to the player in response to an incorrect round attempt (pressing the go button with the incorrect answer). It contains information that describes the content of the instruction. These events are used to determine the effectiveness of the feedback. We can answer questions like, ""how much time elapsed while the game was presenting feedback?""","[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""description"",""type"":""string"",""info"":""the text or description of the instruction""},{""name"":""identifier"",""type"":""string"",""info"":""a unique identifier for this piece of instruction""},{""name"":""media_type"",""type"":""string"",""info"":""the type of media that has just played:\n'audio' || 'animation' || 'other'""},{""name"":""duration"",""type"":""int"",""info"":""the duration of the media playback in milliseconds""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
1575e76c,"The start round event is triggered at the start of a round. This event provides information about the game characteristics of the round (i.e. resources, objectives, setup). It is used in calculating things like time spent in a round (for speed and accuracy), attempts at solving a round, and the number of rounds the player has visited (exposures).","[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""round"",""type"":""int"",""info"":""the number of the round that is about to start""},{""name"":""target_distances"",""type"":""array->int"",""info"":""list of target distances""},{""name"":""round_prompt"",""type"":""string"",""info"":""the prompt given to the player e.g. between cliff and tree\"" etc.\""""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
907a054b,"The system-initiated feedback (Incorrect) event occurs when the game starts delivering feedback to the player in response to an incorrect round attempt (pressing the go button with the incorrect answer). It contains information that describes the content of the instruction. These events are used to determine the effectiveness of the feedback. We can answer questions like ""did players who received feedback X do better than those who did not?""","[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""round"",""type"":""int"",""info"":""number of the current round when the event takes place or 0 if no round""},{""name"":""description"",""type"":""string"",""info"":""the text or description of the instruction""},{""name"":""identifier"",""type"":""string"",""info"":""a unique identifier for this piece of instruction""},{""name"":""media_type"",""type"":""string"",""info"":""the type of media that has just played:\n\n'audio' || 'animation' || 'other'""},{""name"":""total_duration"",""type"":""int"",""info"":""the estimated duration of the media playback in milliseconds (if it ran uninterrupted)""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
e37a2b78,"The end of system-initiated feedback (Incorrect) event occurs when the game finishes delivering feedback to the player in response to an incorrect round attempt (pressing the go button with the incorrect answer). It contains information that describes the content of the instruction. These events are used to determine the effectiveness of the feedback. We can answer questions like, ""how much time elapsed while the game was presenting feedback?""","[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""description"",""type"":""string"",""info"":""the text or description of the instruction""},{""name"":""identifier"",""type"":""string"",""info"":""a unique identifier for this piece of instruction""},{""name"":""media_type"",""type"":""string"",""info"":""the type of media that has just played:\n'audio' || 'animation' || 'other'""},{""name"":""duration"",""type"":""int"",""info"":""the duration of the media playback in milliseconds""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
f71c4741,"The system-initiated instruction event occurs when the game delivers instructions to the player. It contains information that describes the content of the instruction. This event differs from events 3020 and 3021 as it captures instructions that are not given in response to player action. These events are used to determine the effectiveness of the instructions. We can answer questions like, ""did players who received instruction X do better than those who did not?""","[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""round"",""type"":""int"",""info"":""number of the current round when the event takes place or 0 if no round""},{""name"":""level"",""type"":""int"",""info"":""number of the current level when the event takes place or 0 if no level""},{""name"":""description"",""type"":""string"",""info"":""the text or description of the instruction""},{""name"":""identifier"",""type"":""string"",""info"":""a unique identifier for this piece of instruction""},{""name"":""media_type"",""type"":""string"",""info"":""the type of media that has just played:\n'audio' || 'animation' || 'other'""},{""name"":""total_duration"",""type"":""int"",""info"":""the estimated duration of the media playback in milliseconds (if it ran uninterrupted)""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
587b5989,"This event occurs when the player clicks on something that isn’t covered elsewhere. It can be useful in determining if there are attractive distractions (things the player think should do something, but don’t) in the game, or diagnosing players who are having mechanical difficulties (near misses).","[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""round"",""type"":""int"",""info"":""number of the current round when the event takes place or 0 if no round""},{""name"":""coordinates"",""type"":""object"",""info"":""dictionary: \n    {\""x\"":integer, \""y\"":integer, \""stage_width\"":integer, \""stage_height\"":integer}\n    the game screen coordinates of the mouse click""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
86c924c4,"This event occurs when the player clicks a group of objects. It contains information about the group clicked, the state of the game, and the correctness of the action. This event is used to diagnose player strategies and understanding.","[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""round"",""type"":""int"",""info"":""number of the current round when the event takes place or 0 if no round""},{""name"":""group"",""type"":""int"",""info"":""count of objects in the group""},{""name"":""position"",""type"":""int"",""info"":""the position of the group with 1 being the top group""},{""name"":""coordinates"",""type"":""object"",""info"":""dictionary: \n    {\""x\"":integer, \""y\"":integer, \""stage_width\"":integer, \""stage_height\"":integer}\n    the game screen coordinates of the mouse click""},{""name"":""correct"",""type"":""boolean"",""info"":""was this the correct group of objects?""},{""name"":""object_type"",""type"":""string"",""info"":""the type of the object used this round""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
56cd3b43,"The system-initiated instruction event occurs when the game delivers instructions to the player. It contains information that describes the content of the instruction. This event differs from events 3020 and 3021 as it captures instructions that are not given in response to player action. These events are used to determine the effectiveness of the instructions. We can answer questions like, ""did players who received instruction X do better than those who did not?""","[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""description"",""type"":""string"",""info"":""the text or description of the instruction""},{""name"":""identifier"",""type"":""string"",""info"":""a unique identifier for this piece of instruction""},{""name"":""media_type"",""type"":""string"",""info"":""the type of media that has just played:\n'audio' || 'animation' || 'other'""},{""name"":""total_duration"",""type"":""int"",""info"":""the estimated duration of the media playback in milliseconds (if it ran uninterrupted)""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
a16a373e,"This event occurs when the player clicks on something that isn’t covered elsewhere. It can be useful in determining if there are attractive distractions (things the player think should do something, but don’t) in the game, or diagnosing players who are having mechanical difficulties (near misses).","[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""coordinates"",""type"":""object"",""info"":""the game screen coordinates of the placement\ndictionary:\n{“x”: integer, “y”: integer, “stage_width”: integer, “stage_height”: integer}""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
9d29771f,"The system-initiated feedback (Correct) event occurs when the game starts delivering feedback to the player in response to a correct round attempt (pressing the go button with the correct answer). It contains information that describes the content of the instruction, and will likely occur in conjunction with a beat round event. These events are used to determine the effectiveness of the feedback. We can answer questions like, ""did players who received feedback X do better than those who did not?""","[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""description"",""type"":""string"",""info"":""the text or description of the instruction""},{""name"":""identifier"",""type"":""string"",""info"":""a unique identifier for this piece of instruction""},{""name"":""media_type"",""type"":""string"",""info"":""the type of media that has just played:\n'audio' || 'animation' || 'other'""},{""name"":""total_duration"",""type"":""int"",""info"":""the estimated duration of the media playback in milliseconds (if it ran uninterrupted)""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
a0faea5d,"This event occurs when the player clicks on something that isn't covered elsewhere. It can be useful in determining if there are attractive distractions (things the player think should do something, but don't) in the game, or diagnosing players who are having mechanical difficulties (near misses).","[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""round"",""type"":""int"",""info"":""number of the current round when the event takes place or 0 if no round""},{""name"":""coordinates"",""type"":""object"",""info"":""dictionary: \n    {\""x\"":integer, \""y\"":integer, \""stage_width\"":integer, \""stage_height\"":integer}\n    the game screen coordinates of the mouse click""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
17ca3959,"The exit game event is triggered when the game is quit. This is used to compute things like time spent in game. Depending on platform this may / may not be possible. NOTE: ""quit"" also means navigating away from game.","[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""round"",""type"":""int"",""info"":""number of the current round when the event takes place or 0 if no round""},{""name"":""session_duration"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""exit_type"",""type"":""string"",""info"":""\""closed container\"", \""game ended\"", or browser exit/navigation""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
46cd75b4,This event occurs when the player places a pig on the see-saw. It contains information about the state of the see-saw and where the placement occurred.,"[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""side"",""type"":""string"",""info"":""“left” or “right” – side the chicken was placed on""},{""name"":""layout"",""type"":""object"",""info"":""dictionary describing the state of the see-saw after the event occurs:\n{“left”: {“chickens”: int – count of chickens on the left side, “pig”: boolean – is pig on the left side?},\n“right”: {“chickens”: int – count of chickens on the right side, “pig”: boolean – is pig on the right side?}}""},{""name"":""coordinates"",""type"":""object"",""info"":""the game screen coordinates of the placement\ndictionary:\n{“x”:integer, “y”:integer, “stage_width”:integer, “stage_height”:integer}""},{""name"":""duration"",""type"":""int"",""info"":""the duration of the drag in milliseconds""},{""name"":""source"",""type"":""string"",""info"":""“left”, “right”, or “resources” – location the chicken was dragged from""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
de26c3a6,This event occurs when the player puts the watering can down after watering flowers or after a 1 second period of inactivity while watering flowers (inactive timer should start only if flowers actually grow). It contains information about the state of the flowers.,"[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""growth"",""type"":""array->int"",""info"":""list of the changes in height for each flower from left to right""},{""name"":""flowers"",""type"":""array->int"",""info"":""list of the height of each flower from left to right""},{""name"":""duration"",""type"":""int"",""info"":""the duration of the drag in milliseconds""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
08ff79ad,"This event occurs when the player clicks on the character that provides a hint (Sorry, I don't know his name). It contains information about the state of the game when the player chooses to seek help. This event is usually followed by a 3010 (system-initiated instruction) event. It helps identify points that players feel are too difficult.","[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""layout"",""type"":""object"",""info"":""dictionary describing the state of the gates after the event occurs with row 1 being the top row of gates and empty used to indicate no gate in that position:\n{“row1”:[“empty”, “left”, “empty”],\n“row2”:[“right”, “left”, “middle”], etc.}""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
b88f38da,"The end of system-initiated instruction event occurs when the game finishes delivering instructions to the player. It contains information that describes the content of the instruction including duration. These events are used to determine the effectiveness of the instructions and the amount of time they consume. We can answer questions like, ""how much time elapsed while the game was presenting instruction?""","[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""description"",""type"":""string"",""info"":""the text or description of the instruction""},{""name"":""identifier"",""type"":""string"",""info"":""a unique identifier for this piece of instruction""},{""name"":""media_type"",""type"":""string"",""info"":""the type of media that has just played:\n'audio' || 'animation' || 'other'""},{""name"":""duration"",""type"":""int"",""info"":""the duration of the media playback in milliseconds""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
828e68f9,"The end of system-initiated instruction event occurs when the game finishes delivering instructions to the player. It contains information that describes the content of the instruction including duration. These events are used to determine the effectiveness of the instructions and the amount of time they consume. We can answer questions like, ""how much time elapsed while the game was presenting instruction?""","[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""description"",""type"":""string"",""info"":""the text or description of the instruction""},{""name"":""identifier"",""type"":""string"",""info"":""a unique identifier for this piece of instruction""},{""name"":""media_type"",""type"":""string"",""info"":""the type of media that has just played:\n'audio' || 'animation' || 'other'""},{""name"":""duration"",""type"":""int"",""info"":""the duration of the media playback in milliseconds""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
9ed8f6da,The beat round event is triggered when the player skips the tutorial by clicking on the skip button. This event is used for calculating time spent in the tutorial.,"[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""round"",""type"":""int"",""info"":""number of the current round when the event takes place or 0 if no round""},{""name"":""duration"",""type"":""int"",""info"":""the duration spent in the tutorial in milliseconds. Time between start tutorial and skip tutorial.""},{""name"":""tutorial_step"",""type"":""int"",""info"":""the current step of the tutorial when the tutorial was skipped""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
ad148f58,"This event occurs when the player clicks to pick up or begins dragging a bath toy. It contains information about the toy being moved, and the position of the click.","[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""round"",""type"":""int"",""info"":""number of the current round when the event takes place or 0 if no round""},{""name"":""toy"",""type"":""string"",""info"":""name of the toy being picked up""},{""name"":""coordinates"",""type"":""object"",""info"":""dictionary: \n    {\""x\"":integer, \""y\"":integer, \""stage_width\"":integer, \""stage_height\"":integer}\n    the game screen coordinates of the mouse click""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
31973d56,"The end of system-initiated feedback (Incorrect) event occurs when the game finishes delivering feedback to the player in response to an incorrect round attempt (pressing the go button with the incorrect answer). It contains information that describes the content of the instruction. These events are used to determine the effectiveness of the feedback. We can answer questions like, ""how much time elapsed while the game was presenting feedback?""","[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""description"",""type"":""string"",""info"":""the text or description of the instruction""},{""name"":""identifier"",""type"":""string"",""info"":""a unique identifier for this piece of instruction""},{""name"":""media_type"",""type"":""string"",""info"":""the type of media that has just played:\n'audio' || 'animation' || 'other'""},{""name"":""duration"",""type"":""int"",""info"":""the duration of the media playback in milliseconds""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
1f19558b,"The end of system-initiated feedback (Correct) event occurs when the game finishes delivering feedback to the player in response to a correct round attempt (pressing the go button with the correct answer). It contains information that describes the duration and content of the instruction, and will likely occur in conjunction with a beat round event. These events are used to determine the effectiveness of the feedback. We can answer questions like, “how much time elapsed while the game was presenting feedback?”","[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""round"",""type"":""int"",""info"":""number of the current round when the event takes place or 0 if no round""},{""name"":""media_type"",""type"":""string"",""info"":""the type of media that has just played:\r\n'audio' || 'animation' || 'other'""},{""name"":""duration"",""type"":""int"",""info"":""the duration of the media playback in milliseconds""},{""name"":""description"",""type"":""string"",""info"":""the text or description of the instruction""},{""name"":""identifier"",""type"":""string"",""info"":""a unique identifier for this piece of instruction""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
15ba1109,"The start game event is triggered at the very beginning of the game (after the game finishes loading, don't wait for intro movie to finish). It includes information on the current version of the game loaded. This is used to compute things like time spent in game.","[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""round"",""type"":""int"",""info"":""number of the current round when the event takes place or 0 if no round""},{""name"":""version"",""type"":""string"",""info"":""identifier of the current version of the game being played""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
58a0de5c,"The end of system-initiated feedback (Correct) event occurs when the game finishes delivering feedback to the player in response to a correct round attempt (pressing the go button with the correct answer). It contains information that describes the duration and content of the instruction, and will likely occur in conjunction with a beat round event. These events are used to determine the effectiveness of the feedback. We can answer questions like, how much time elapsed while the game was presenting feedback?""""","[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""round"",""type"":""int"",""info"":""number of the current round when the event takes place or 0 if no round""},{""name"":""description"",""type"":""string"",""info"":""the text or description of the instruction""},{""name"":""identifier"",""type"":""string"",""info"":""a unique identifier for this piece of instruction""},{""name"":""media_type"",""type"":""string"",""info"":""the type of media that has just played:\n'audio' || 'animation' || 'other'""},{""name"":""duration"",""type"":""int"",""info"":""the duration of the media playback in milliseconds""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
f93fc684,This event occurs when the player clicks to start the game from the starting screen.,"[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""round"",""type"":""int"",""info"":""number of the current round when the event takes place or 0 if no round""},{""name"":""coordinates"",""type"":""object"",""info"":""the game screen coordinates of the click\r\ndictionary:\r\n{“x”: integer, “y”: integer, “stage_width”: integer, “stage_height”: integer}""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
f28c589a,"The system-initiated instruction event occurs when the game delivers instructions to the player. It contains information that describes the content of the instruction. This event differs from events 3020 and 3021 as it captures instructions that are not given in response to player action. These events are used to determine the effectiveness of the instructions. We can answer questions like, did players who received instruction X do better than those who did not?""""","[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""round"",""type"":""int"",""info"":""number of the current round when the event takes place or 0 if no round""},{""name"":""description"",""type"":""string"",""info"":""the text or description of the instruction""},{""name"":""identifier"",""type"":""string"",""info"":""a unique identifier for this piece of instruction""},{""name"":""media_type"",""type"":""string"",""info"":""the type of media that has just played:\n'audio' || 'animation' || 'other'""},{""name"":""total_duration"",""type"":""int"",""info"":""the estimated duration of the media playback in milliseconds (if it ran uninterrupted)""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
5d042115,"This event occurs when the player picks up the watering can or a flower, or begins dragging the watering can or flower. It contains information about the flower that was picked up and the position of the click.","[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""flowers"",""type"":""array->int"",""info"":""list of the height of each flower from left to right""},{""name"":""flower"",""type"":""int"",""info"":""number of the flower that was picked up or 0 if the watering can was picked up""},{""name"":""coordinates"",""type"":""object"",""info"":""the game screen coordinates of the mouse click\ndictionary:\n{“x”: integer, “y”: integer, “stage_width”: integer, “stage_height”: integer}""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
44cb4907,"The system-initiated feedback (Incorrect) event occurs when the game starts delivering feedback to the player in response to an incorrect round attempt (pressing the go button with the incorrect answer). It contains information that describes the content of the instruction. These events are used to determine the effectiveness of the feedback. We can answer questions like, ""did players who received feedback X do better than those who did not?""","[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""round"",""type"":""int"",""info"":""number of the current round when the event takes place or 0 if no round""},{""name"":""description"",""type"":""string"",""info"":""the text or description of the instruction""},{""name"":""identifier"",""type"":""string"",""info"":""a unique identifier for this piece of instruction""},{""name"":""media_type"",""type"":""string"",""info"":""the type of media that has just played:\n'audio' || 'animation' || 'other'""},{""name"":""total_duration"",""type"":""int"",""info"":""the estimated duration of the media playback in milliseconds (if it ran uninterrupted)""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
36fa3ebe,The beat round event is triggered when the player finishes a round. This event is used for calculating time spent in a round (for speed and accuracy) attempts at solving a round and the number of rounds the player has completed (completion).,"[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""round"",""type"":""int"",""info"":""the number of the round that has just been completed""},{""name"":""duration"",""type"":""int"",""info"":""the duration of the round in milliseconds. Time between start round and beat round.""},{""name"":""misses"",""type"":""int"",""info"":""the number of incorrect choices made during the round""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
d9c005dd,The start game event is triggered at the very beginning of the level (after the game finishes loading don't wait for intro movie to finish). This is used to compute things like time spent in game.,"[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""round"",""type"":""int"",""info"":""number of the current round when the event takes place or 0 if no round""},{""name"":""version"",""type"":""string"",""info"":""identifier of the current version of the game being played""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
0330ab6a,"The system-initiated feedback (Incorrect) event occurs when the game starts delivering feedback to the player in response to an incorrect round attempt (pressing the go button with the incorrect answer). It contains information that describes the content of the instruction. These events are used to determine the effectiveness of the feedback. We can answer questions like ""did players who received feedback X do better than those who did not?""","[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""round"",""type"":""int"",""info"":""number of the current round when the event takes place or 0 if no round""},{""name"":""description"",""type"":""string"",""info"":""the text or description of the instruction""},{""name"":""identifier"",""type"":""string"",""info"":""a unique identifier for this piece of instruction""},{""name"":""media_type"",""type"":""string"",""info"":""the type of media that has just played:\n'audio' || 'animation' || 'other'""},{""name"":""total_duration"",""type"":""int"",""info"":""the estimated duration of the media playback in milliseconds (if it ran uninterrupted)""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
db02c830,The start picking mushrooms event is triggered when the player is prompted to pick mushrooms. This event indicates a section of gameplay separate from the arranging section of gameplay.,"[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
2ec694de,"This event occurs when the player hovers the mouse over an interactive object. It contains information about the object under the mouse, and the duration of the hover. This event can be used to diagnose things like planning (are they hovering the mouse over tiles for long periods before they use those tiles), and determine which objects the player thinks are important.","[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""dwell_time"",""type"":""int"",""info"":""how long the mouse cursor dwells over the object when the player dwells for longer than 1sec""},{""name"":""object"",""type"":""string"",""info"":""the object or piece of art the player clicked on""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
3a4be871,"This event occurs when the player hovers the mouse over an interactive object. It contains information about the object under the mouse, and the duration of the hover. This event can be used to diagnose things like planning (are they hovering the mouse over tiles for long periods before they use those tiles), and determine which objects the player thinks are important.","[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""dwell_time"",""type"":""int"",""info"":""how long the mouse cursor dwells over the object when the player dwells for longer than 1sec""},{""name"":""object"",""type"":""string"",""info"":""the object or piece of art the player clicked on""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
51102b85,"This event occurs when the player picks up a hat or caterpillar by clicking on it, or begins dragging a hat or caterpillar. It contains information about the hat or caterpillar that was picked up and the position of the click.","[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""hat"",""type"":""int"",""info"":""number on the hat or 0 if a caterpillar is being dragged""},{""name"":""caterpillar"",""type"":""string"",""info"":""“left”, “middle”, or “right” – position of the caterpillar or empty string if a hat is being dragged""},{""name"":""coordinates"",""type"":""object"",""info"":""the game screen coordinates of the placement\r\ndictionary:\r\n{“x”: integer, “y”: integer, “stage_width”: integer, “stage_height”: integer}""},{""name"":""hats"",""type"":""array->int"",""info"":""list of hats placed on the birds from left to right after the placement occurs""},{""name"":""caterpillars"",""type"":""array->int"",""info"":""list of the heights of the caterpillars before this event occurs""},{""name"":""source"",""type"":""string"",""info"":""“left”, “middle”, “right”, or “resources” – location the hat was dragged from""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
cb1178ad,"This event occurs when the player clicks on the character that provides a hint (Sorry, I don't know his name). It contains information about the state of the game when the player chooses to seek help. This event is usually followed by a 3010 (system-initiated instruction) event. It helps identify points that players feel are too difficult.","[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""pillars"",""type"":""array->int"",""info"":""list of chest weights placed on the pillars from left to right""},{""name"":""left"",""type"":""int"",""info"":""weight of chest on the left side of the scale after the event occurs""},{""name"":""right"",""type"":""int"",""info"":""weight of chest on the right side of the scale after the event occurs""},{""name"":""chests"",""type"":""array->int"",""info"":""list of the weights of the chests in the resource area from left to right""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
dcb1663e,"This event occurs when the player hovers the mouse over an interactive object. It contains information about the object under the mouse, and the duration of the hover. This event can be used to diagnose things like planning (are they hovering the mouse over tiles for long periods before they use those tiles), and determine which objects the player thinks are important.","[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""round"",""type"":""int"",""info"":""number of the current round when the event takes place or 0 if no round""},{""name"":""dwell_time"",""type"":""int"",""info"":""how long the mouse cursor dwells over the object when the player dwells for longer than 1sec""},{""name"":""object"",""type"":""string"",""info"":""name or description of the piece of art the player is clicking on or \""none\""""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
37db1c2f,This event occurs when the player drags a bowl from the scale to the resources. It contains information about the bowl being moved and the state of the game area. This event is used to diagnose player strategies and understanding.,"[{""name"":""game_time"",""type"":""int"",""info"":""millisecond count since start of game""},{""name"":""round"",""type"":""int"",""info"":""number of the current round when the event takes place or 0 if no round""},{""name"":""has_toy"",""type"":""boolean"",""info"":""does this bowl have the toy in it?""},{""name"":""bowl_id"",""type"":""int"",""info"":""identifier of the bowl being placed. corresponds with starting position in resource area""},{""name"":""scale_contents"",""type"":""array->string"",""info"":""list of items on the scale after this event occurs""},{""name"":""position"",""type"":""int"",""info"":""position where the bowl was picked up from with 1 being the left side of the scale or resource area""},{""name"":""coordinates"",""type"":""object"",""info"":""dictionary: \n    {\""x\"":integer, \""y\"":integer, \""stage_width\"":integer, \""stage_height\"":integer}\n    the game screen coordinates of the mouse click""},{""name"":""event_count"",""type"":""int"",""info"":""session event counter""},{""name"":""event_code"",""type"":""int"",""info"":""event class identifier""}]"
